Apto,Estatus,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26,Jun-26,Jul-26,Aug-26,Sep-26,Oct-26,Nov-26,Dec-26,Jan-27,Feb-27,Mar-27,Apr-27,May-27,Jun-27,TOTAL,a,b,c,"Cant.
Cuotas"," Valor
Cuotas"
715,4.Plan de pagos," 6,000.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 ",,,,,,,,,,,,,,,,," 62,000.00 ", -   ," 62,000.00 ",0,36," 1,722.22 "
716,4.Plan de pagos,,,,,,,,,,," 8,000.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 "," 4,110.00 ",,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,21," 4,295.24 "
717,4.Plan de pagos,,,,,,,,,,,,,," 8,000.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 ",,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,21," 4,228.57 "
718,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,"-150,254.94 ", -   ,0,0, -   
719,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,"-145,637.55 ", -   ,0,0, -   
801,4.Plan de pagos,,,,," 6,000.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 "," 4,200.00 ",,,,,,,,,,,,,,,,,,,,,," 115,200.00 ", -   ," 115,200.00 ",0,27," 4,266.67 "
802,4.Plan de pagos,,,," 6,000.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 "," 4,100.00 ",,,,,,,,,,,,,,,,,,,,,," 116,700.00 ", -   ," 116,700.00 ",0,28," 4,167.86 "
803,4.Plan de pagos," 6,000.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 2,300.00 ",,,,,,,,,,,,,,,,," 66,100.00 ", -   ," 66,100.00 ",0,36," 1,836.11 "
804,4.Plan de pagos,,,," 6,000.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 25,300.00 ",,,,,,,,,,,,,,,,,,,,,," 70,300.00 ", -   ," 70,300.00 ",0,28," 2,510.71 "
805,4.Plan de pagos,,,,,,,,,,,,,,," 8,000.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,537.00 "," 4,534.00 ",,,,,,,,,,,,,,,,,,," 94,200.00 ", -   ," 94,200.00 ",0,20," 4,710.00 "
806,4.Plan de pagos,,,,,,,,,,,,,,,,,,," 10,000.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,564.00 "," 6,569.00 ",,,,,,,,,,,,,,,,,,," 108,465.00 ", -   ," 108,465.00 ",0,16," 6,779.06 "
807,4.Plan de pagos,,,,,,,,," 5,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 12,000.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 12,000.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 2,500.00 "," 12,000.00 "," 3,200.00 "," 3,000.00 ",,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,23," 3,921.74 "
808,4.Plan de pagos,,,,,,,,,,,,," 8,000.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,489.00 "," 4,487.00 ",,,,,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,19," 4,673.68 "
809,4.Plan de pagos,,,,,,,,,,,,," 8,000.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,283.00 "," 7,289.00 ",,,,,,,,,,,,,,,,,,,,,," 139,100.00 ", -   ," 139,100.00 ",0,19," 7,321.05 "
810,4.Plan de pagos,,,," 6,000.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 6,000.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 6,000.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 6,000.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 1,600.00 "," 6,000.00 "," 1,600.00 "," 4,800.00 ",,,,,,,,,,,,,,,,,,,,,," 70,000.00 ", -   ," 70,000.00 ",0,28," 2,500.00 "
811,4.Plan de pagos,,,,,,,,,,,,,,,,," 10,000.00 "," 854,446.02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 864,446.02 ", -   ," 864,446.02 ",0,2," 432,223.01 "
812,4.Plan de pagos,,,,,,,,,,,,,,,,,," 10,000.00 "," 84,167.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 94,167.10 ", -   ," 94,167.10 ",0,2," 47,083.55 "
813,4.Plan de pagos,,,,,,,,,,,,,,," 8,000.00 "," 4,082.00 "," 4,082.00 "," 4,082.00 "," 4,082.00 "," 4,082.00 ",,," 8,164.00 "," 8,164.00 "," 8,164.00 "," 8,164.00 "," 8,164.00 "," 8,164.00 "," 8,164.00 "," 4,082.00 ",,,,,,,,,,,,,,,,,,,,,,," 89,640.00 ", 7.15 ," 89,640.00 ",0,14," 6,402.86 "
814,4.Plan de pagos,,,,,,,,," 5,500.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,768.00 "," 3,772.00 ",,,,,,,,,,,,,,,,,,,,,," 88,400.00 ", -   ," 88,400.00 ",0,23," 3,843.48 "
815,4.Plan de pagos,,,,,,,,,,,," 8,000.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,284.00 "," 7,288.00 ",,,,,,,,,,,,,,,,,,,,,," 146,400.00 ", -   ," 146,400.00 ",0,20," 7,320.00 "
816,4.Plan de pagos," 6,000.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,700.00 "," 1,400.00 ",,,,,,,,,,,,,,,,," 65,200.00 ", -   ," 65,200.00 ",0,36," 1,811.11 "
817,4.Plan de pagos,," 6,000.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 10,232.30 ",,,,,,,,,,,,,,,,," 65,732.30 ", -   ," 65,732.30 ",0,35," 1,878.07 "
818,4.Plan de pagos,,,,," 6,000.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,475.00 ",,,,,,,,,,,,,,,,,,,,,," 70,400.00 ", -   ," 70,400.00 ",0,27," 2,607.41 "
819,4.Plan de pagos,,," 6,000.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 3,200.00 "," 4,400.00 ",,,,,,,,,,,,,,,,,,,,,," 96,800.00 ", -   ," 96,800.00 ",0,29," 3,337.93 "
820,4.Plan de pagos,,,,,,,,,,," 8,000.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,557.00 "," 4,549.50 ",,,,,,,,,,,,,,,,,,,,,," 99,132.50 ", -   ," 99,132.50 ",0,21," 4,720.60 "
901,4.Plan de pagos," 6,000.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,936.00 "," 2,938.84 ",,,,,,,,,,,,,,,,," 108,762.84 ", -   ," 108,762.84 ",0,36," 3,021.19 "
902,4.Plan de pagos,,,,,,,,,,," 8,000.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,584.00 "," 5,574.00 ",,,,,,,,,,,,,,,,,,,,,," 119,670.00 ", -   ," 119,670.00 ",0,21," 5,698.57 "
903,4.Plan de pagos,,," 6,000.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 ",,,,,,,,,,,,,,,,,,,,,," 70,400.00 ", -   ," 70,400.00 ",0,29," 2,427.59 "
904,4.Plan de pagos,,," 6,000.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,274.00 "," 2,271.08 ",,,,,,,,,,,,,,,,,,,,,," 69,669.08 ", -   ," 69,669.08 ",0,29," 2,402.38 "
905,4.Plan de pagos,,,,,,,,,,,,,,,," 5,000.00 "," 5,000.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 20,000.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,776.00 "," 3,784.00 ",,,,,,,,,,,,,,,,,," 94,200.00 ", -   ," 94,200.00 ",0,20," 4,710.00 "
906,2.Reserva,,,,,,,,,,,,,,,,,,,,,," 8,000.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,020.00 "," 6,024.58 ",,,,,,,,,,,,,," 110,344.58 ", -   ," 110,344.58 ",0,18," 6,130.25 "
907,4.Plan de pagos,,,,,,," 10,000.00 ",,,,," 20,050.00 ",,,,,," 20,050.00 ",,,,,," 20,050.00 ",,,,,," 20,050.00 ",,,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,5," 18,040.00 "
908,4.Plan de pagos,,,,,,,,,,," 8,000.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 "," 4,040.00 ",,,,,,,,,,,,,,,,,,,,,," 88,800.00 ", -   ," 88,800.00 ",0,21," 4,228.57 "
909,4.Plan de pagos,,,,," 6,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 5,000.00 "," 7,300.00 ",,,,,,,,,,,,,,,,,,,,,," 138,300.00 ", -   ," 138,300.00 ",0,27," 5,122.22 "
910,1.Disponible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, -   ,"-98,258.36 ", -   ,0,0, -   
911,4.Plan de pagos,,,,,,," 8,000.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,053.00 "," 4,048.50 ",,,,,,,,,,,,,,,,,,,,,," 105,267.50 ", -   ," 105,267.50 ",0,25," 4,210.70 "
912,4.Plan de pagos,,,,,,,,," 12,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.73 "," 4,062.67 ",,,,,,,,,,,,,,,,,,,,,,," 97,380.00 ", -   ," 97,380.00 ",0,22," 4,426.36 "
913,4.Plan de pagos,,,,,,,,,,,,,," 8,000.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,847.00 "," 4,848.00 ",,,,,,,,,,,,,,,,,,,,,," 90,400.00 ", -   ," 90,400.00 ",0,18," 5,022.22 "
914,4.Plan de pagos,,,,,,,,,,," 8,000.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 "," 4,020.00 ",,,,,,,,,,,,,,,,,,,,,," 88,400.00 ", -   ," 88,400.00 ",0,21," 4,209.52 "
915,4.Plan de pagos,,,,,,," 6,000.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,208.00 "," 5,213.44 ",,,,,,,,,,,,,,,,,,,,,," 130,997.44 ", -   ," 130,997.44 ",0,25," 5,239.90 "
916,4.Plan de pagos,,," 6,000.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,050.00 ",,,,,,,,,,,,,,,,,,,,,," 68,800.00 ", -   ," 68,800.00 ",0,29," 2,372.41 "
917,4.Plan de pagos,,," 6,000.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 3,250.00 ",,,,,,,,,,,,,,,,,,,,,," 70,000.00 ", -   ," 70,000.00 ",0,29," 2,413.79 "
918,4.Plan de pagos,,,,," 6,000.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,477.00 "," 2,475.00 ",,,,,,,,,,,,,,,,,,,,,," 70,400.00 ", -   ," 70,400.00 ",0,27," 2,607.41 "
919,4.Plan de pagos," 6,000.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,465.00 "," 2,390.00 ",,,,,,,,,,,,,,,,," 92,200.00 ", -   ," 92,200.00 ",0,36," 2,561.11 "
920,4.Plan de pagos,,,,,,,,," 11,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.09 "," 3,859.11 ",,,,,,,,,,,,,,,,,,,,,,," 92,900.00 ", -   ," 92,900.00 ",0,22," 4,222.73 "
1001,4.Plan de pagos,," 6,000.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,579.00 "," 3,588.00 ",,,,,,,,,,,,,,,,,,,,,," 109,800.00 ", -   ," 109,800.00 ",0,30," 3,660.00 "
1002,4.Plan de pagos," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 "," 6,000.00 ",,,,,,,,,,,,,,,,," 216,000.00 ", -   ," 216,000.00 ",0,36," 6,000.00 "
1003,4.Plan de pagos,,," 6,000.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 "," 2,300.00 ",,,,,,,,,,,,,,,,,,,,,," 70,400.00 ", -   ," 70,400.00 ",0,29," 2,427.59 "
